Year,Total index; s.a. IP,Final products and nonindustrial supplies; s.a. IP,Consumer goods; s.a. IP,Durable consumer goods; s.a. IP,Automotive products; s.a. IP,"Computers, video and audio equipment; s.a. IP","Appliances, furniture, and carpeting; s.a. IP",Miscellaneous durable goods; s.a. IP,Nondurable consumer goods; s.a. IP,Nondurable nonenergy consumer goods; s.a. IP,Foods and tobacco; s.a. IP,Clothing; s.a. IP,Chemical products; s.a. IP,Paper products; s.a. IP,Consumer energy products; s.a. IP,Business equipment; s.a. IP,Transit equipment; s.a. IP,Information processing and related equipment; s.a. IP,Industrial and other equipment; s.a. IP,Defense and space equipment; s.a. IP,Construction supplies; s.a. IP,Business supplies; s.a. IP,Materials; s.a. IP,Materials ex. energy materials; s.a. IP,Durable goods materials; s.a. IP,Consumer parts; s.a. IP,Equipment parts; s.a. IP,Other durable materials; s.a. IP,Nondurable goods materials; s.a. IP,Textile materials; s.a. IP,Paper materials; s.a. IP,Chemical materials; s.a. IP,Energy materials; s.a. IP,Manufacturing (SIC); s.a. IP,Manufacturing (NAICS); s.a. IP,Durable manufacturing (NAICS); s.a. IP,Wood product  (NAICS = 321); s.a. IP,Nonmetallic mineral product  (NAICS = 327); s.a. IP,Primary metal  (NAICS = 331); s.a. IP,Fabricated metal product  (NAICS = 332); s.a. IP,Machinery  (NAICS = 333); s.a. IP,Computer and electronic product  (NAICS = 334); s.a. IP,"Electrical equipment, appliance, and component  (NAICS = 335); s.a. IP",Motor vehicles and parts  (NAICS = 3361-3); s.a. IP,Aerospace and miscellaneous transportation eq.  (NAICS = 3364-9); s.a. IP,Furniture and related product  (NAICS = 337); s.a. IP,Miscellaneous  (NAICS = 339); s.a. IP,Nondurable manufacturing (NAICS); s.a. IP,"Food, beverage, and tobacco  (NAICS = 311,2); s.a. IP","Textiles and products  (NAICS = 313,4); s.a. IP","Apparel and leather goods  (NAICS = 315,6); s.a. IP",Paper  (NAICS = 322); s.a. IP,Printing and related support activities  (NAICS = 323); s.a. IP,Petroleum and coal products  (NAICS = 324); s.a. IP,Chemical  (NAICS = 325); s.a. IP,Plastics and rubber products  (NAICS = 326); s.a. IP,Other manufacturing; s.a. IP,Mining  (NAICS = 21); s.a. IP,"Electric and gas utilities  (NAICS = 2211,2); s.a. IP","Electric power generation, transmission, and distribution  (NAICS = 2211); s.a. IP",Natural gas distribution  (NAICS = 2212); s.a. IP
1994-05,68.187,77.0189,88.0117,71.4186,60.3844,10.8708,122.1275,103.5164,94.71,101.9675,89.9911,679.6709,84.496,162.6343,72.0037,47.9559,55.3741,18.6029,87.9672,80.9658,92.2156,78.4211,59.0291,57.6462,40.7443,73.0545,11.6779,94.8451,105.0225,228.1632,131.7747,93.5239,75.8964,68.8836,65.6979,47.5517,99.9728,100.6784,110.1111,90.4277,88.4118,6.1257,110.0254,63.0662,65.4205,108.079,74.9697,99.0286,86.3005,219.1823,609.1361,123.7751,137.9779,76.9502,89.7936,88.3305,191.5256,85.2957,76.7703,74.7741,90.1889
1994-06,68.645,77.4794,88.6604,72.085,61.0971,10.9696,123.6312,103.857,95.3376,102.1965,90.0437,677.9408,85.5929,161.6397,74.0122,48.2282,55.5344,18.8497,88.125,80.0535,92.3191,79.064,59.4811,57.8684,40.92,73.403,11.8049,94.6956,105.3444,230.2683,132.9353,93.9251,77.3955,69.0957,65.937,47.7161,100.6798,99.5743,106.8608,90.796,89.2852,6.1986,110.5806,63.8417,64.8761,108.6656,74.7133,99.4113,86.3429,221.4457,607.0563,124.5648,138.9149,76.0909,90.3781,89.1381,190.0376,85.1828,80.0648,77.9487,94.3274
1994-07,68.7317,77.4549,88.2315,72.2768,60.3769,11.2024,124.965,105.368,94.6083,101.291,89.8049,679.1653,83.0977,159.7704,73.8608,48.7821,54.5335,19.1455,89.8083,79.531,93.229,78.8528,59.676,58.3177,41.4827,74.6641,12.0409,95.3284,105.085,229.5622,130.656,93.3553,76.5602,69.3485,66.2287,48.2474,101.33,100.7052,108.8084,91.6135,92.1304,6.3088,110.8358,63.8322,63.891,109.2436,75.7457,99.0008,86.4234,222.3786,608.5517,123.3572,137.7875,75.3818,89.3172,89.5706,187.8792,85.1691,78.6418,76.4166,93.7581
1994-08,69.1882,77.9484,89.3589,73.4877,62.1701,12.1441,124.8413,105.4006,95.675,103.0995,91.1998,687.1984,85.2971,163.5428,72.3992,48.9566,55.906,19.5654,88.414,78.4148,93.2118,79.0036,60.0924,58.7373,41.5937,75.2878,12.0381,95.5652,106.6532,233.2,134.2293,94.5137,77.0433,69.9532,66.7752,48.4624,100.4536,101.414,105.9173,92.5683,89.4542,6.4594,112.2509,65.8255,63.349,109.4061,74.9052,100.2995,87.9407,223.2583,614.7272,127.3643,136.0598,76.5923,90.8661,89.2374,191.2569,85.1363,78.0968,75.6179,95.103
1994-09,69.3935,78.0377,88.8447,73.7214,61.9473,13.1297,125.2738,105.4945,94.8004,102.1709,91.2197,691.3332,81.2872,164.5012,71.6849,49.4239,56.0065,20.0347,88.6565,79.1597,93.9828,79.3767,60.4091,59.1322,42.1052,75.6871,12.2793,96.4186,106.3698,233.6169,134.9172,93.5134,77.0886,70.2285,67.0274,48.9676,102.1635,100.8648,109.7812,93.0085,89.7524,6.6468,112.6623,65.6553,63.4643,110.9001,74.8254,99.8318,87.9324,224.5013,618.5935,127.1231,137.65,76.0384,88.902,89.7599,192.6029,84.716,78.0337,75.8763,92.7419
1994-10,69.9576,78.8107,89.7424,74.6637,62.7501,14.3776,125.4526,106.1961,95.6613,103.2736,92.7642,698.7265,82.0357,162.0328,71.7308,50.2836,57.1103,20.5928,89.499,78.9068,94.4069,79.8779,60.7648,59.6234,42.6594,76.1343,12.5373,97.359,106.381,235.3719,135.2164,92.5824,76.9327,70.8884,67.7115,49.5765,103.1828,100.7822,111.5225,93.7856,90.8668,6.8422,112.2917,66.2323,63.6514,111.8453,75.2296,100.5643,89.2068,227.9736,624.0159,127.4748,139.2627,76.2747,88.5711,91.1629,191.3561,84.4594,78.3083,76.472,90.7623
1994-11,70.4288,79.17,89.8211,74.5767,62.3159,15.2139,123.5354,106.7967,95.8208,103.7824,92.996,694.4719,83.5111,162.5621,70.6886,50.9278,56.7956,21.0413,90.6887,79.9433,94.6123,80.2019,61.3405,60.2423,43.1494,76.9514,12.7999,97.708,107.2803,236.3396,137.1681,93.9417,77.4306,71.47,68.272,50.0533,101.9238,102.0019,110.8167,95.1424,92.325,7.014,111.1979,66.2858,64.1436,111.742,75.675,101.2224,89.3322,227.0519,620.5735,128.9719,139.2442,77.7775,89.851,91.7067,192.6426,85.1307,77.7844,76.5889,85.8017
1994-12,71.1273,79.7954,90.5381,75.2936,62.6953,15.3279,127.2675,107.0802,96.5263,104.5091,92.9596,703.0986,85.5632,162.7916,71.34,51.418,56.5171,21.3302,91.768,80.1279,95.3222,80.7253,62.1036,61.1783,44.0863,79.0228,13.0638,99.6829,107.838,236.0262,136.6236,94.8999,77.5883,72.2447,69.033,50.8416,107.4767,102.4197,113.9041,96.4993,93.7099,7.1637,113.4501,66.8681,64.2153,112.499,76.2738,101.7564,89.4217,228.7386,627.643,128.4622,139.3719,77.8638,90.8939,92.5127,193.5492,86.0719,77.8749,76.3647,88.0762
1995-01,71.2635,79.879,90.3427,75.6345,62.9741,15.0928,127.8788,107.9191,96.0709,103.8197,92.4595,697.3666,84.5573,162.4366,71.687,51.7325,57.2549,21.3151,92.5038,80.0285,95.6088,80.9615,62.2895,61.4327,44.2446,79.3727,13.1186,99.9429,108.3784,237.3149,137.2653,95.9758,77.5103,72.3638,69.16,51.0234,105.8136,102.1405,113.7654,96.4631,94.4024,7.2232,112.8144,67.6758,63.5974,113.3659,77.0098,101.7147,89.0718,229.6581,622.968,129.732,138.785,77.8528,90.9911,92.4608,193.1299,85.6839,78.4937,76.6846,90.7301
1995-02,71.1758,79.8378,90.556,75.2186,63.3731,14.5454,125.0026,107.1962,96.5905,103.9882,92.2517,690.0197,85.6699,164.6752,73.4425,51.7582,57.6659,21.299,92.3908,78.7315,94.2964,80.99,62.1572,61.2684,44.193,78.8136,13.2618,99.0431,107.8094,234.9653,137.2668,95.6059,77.4921,72.1959,68.9793,50.8667,102.9244,101.3804,111.7722,96.3195,93.2203,7.2787,112.0602,68.0587,63.4573,112.5848,76.4121,101.5044,88.8398,228.4151,616.4064,129.2227,138.611,77.7184,91.103,92.236,193.8168,85.4688,79.2098,77.0901,93.5209
1995-03,71.2796,79.9958,90.5062,75.0581,63.3188,15.474,122.0245,107.0962,96.5964,104.0506,92.4522,691.4751,85.1797,165.1938,73.2548,52.2493,57.6819,21.7012,93.0016,78.8512,94.3054,81.1782,62.2077,61.4346,44.4738,78.275,13.5927,98.6468,107.4511,234.5681,137.9177,94.6874,77.0414,72.3877,69.1652,51.2081,100.89,103.0207,110.8402,96.4943,93.8036,7.4766,112.5834,68.0028,63.3166,112.3808,76.7093,101.2604,89.0715,226.4023,617.5759,129.1753,138.5383,77.99,90.5121,91.3046,194.1826,84.2994,79.1519,77.275,91.8874
1995-04,71.1538,79.6621,90.0583,74.8104,63.2262,15.4199,122.1994,106.1902,96.0579,103.5456,92.0324,685.2124,85.1916,163.4042,72.5888,52.1722,57.1078,21.9364,92.3972,78.2144,93.5559,80.9444,62.283,61.3031,44.3922,76.8513,13.7374,98.0834,107.155,229.8927,137.1262,94.3534,78.0386,72.1401,68.972,51.0781,102.3583,101.8725,109.7666,95.6739,93.8605,7.6018,111.616,66.8657,62.8582,109.925,76.139,100.9404,88.9164,223.927,611.3251,128.3023,138.3279,76.8868,90.349,91.6479,191.0799,84.6646,79.9022,77.9591,93.0799
1995-05,71.4997,80.1114,90.3873,74.2407,61.8148,16.579,121.3288,106.2271,96.8228,103.9205,92.5683,687.7358,84.8323,164.7002,74.741,52.8364,56.757,22.5607,93.2476,78.4069,93.1406,81.478,62.526,61.5866,44.6455,76.3675,14.0369,97.7283,107.4509,227.9904,139.0413,94.3878,78.1409,72.416,69.2195,51.3981,99.9684,102.0098,108.9748,96.3513,94.4685,7.8271,113.8562,65.5903,62.9299,109.505,77.0342,100.9594,89.4695,219.3703,614.6364,129.0138,139.227,76.4847,90.1176,90.7083,192.7261,84.8918,81.0993,78.6525,97.4901
1995-06,71.7327,80.5624,90.7667,74.6617,62.4872,17.6856,118.6335,106.7263,97.1757,104.5302,93.6602,680.3346,85.1208,164.946,74.208,53.5016,58.5339,23.0213,93.3173,78.7639,93.2939,81.8394,62.5475,61.6609,44.8931,76.5013,14.2584,97.498,106.8255,225.6489,137.3832,93.8589,77.9252,72.7543,69.5431,51.8293,100.5405,102.5106,107.9622,96.8708,94.5176,8.0002,113.1722,65.9684,64.1797,110.4258,77.7354,100.9571,90.4255,216.6464,607.7653,126.9347,140.0887,76.9201,90.0352,90.268,193.6131,84.8128,80.5609,78.5618,94.1585
1995-07,71.4334,80.234,90.263,73.0715,60.1459,16.5503,120.0508,105.6904,97.2123,104.4642,94.0623,668.855,85.1434,163.3308,74.6082,53.2304,56.0063,23.3902,92.8506,78.043,93.0466,81.8252,62.2788,61.1269,44.5488,74.7527,14.2158,96.9589,105.716,219.7534,137.1928,93.0453,78.7795,72.2601,69.0864,51.3358,102.2466,102.1023,106.1743,95.8754,93.5911,8.0662,112.3026,63.3823,63.2254,108.1105,77.2842,100.663,90.3697,215.2773,597.0795,126.8762,139.6641,77.4541,89.9002,89.2912,191.4178,85.4319,81.5649,79.2433,97.1925
1995-08,72.3723,81.3658,91.6293,75.3579,62.7729,17.5049,122.8717,107.2468,98.1062,104.557,93.407,672.4636,86.6965,162.8882,78.3448,54.2555,56.5648,23.8438,94.9328,77.7974,93.9001,82.7472,63.0231,61.8984,45.5266,76.6403,14.6682,98.0436,105.4658,223.2277,136.2161,92.4064,79.5291,73.099,69.9233,52.4552,102.8383,102.8665,107.2838,97.2776,96.173,8.3101,114.5962,66.0829,62.4996,110.7348,78.5564,100.6643,89.9474,216.9126,601.1204,125.3931,141.461,77.0078,89.795,90.7042,191.6939,84.3353,84.8147,83.2175,95.9885
1995-09,72.6543,81.6823,91.8098,76.1454,63.4361,17.6375,124.2399,108.3728,97.9867,104.9721,92.9032,680.4092,88.5968,164.122,76.3429,54.7648,55.9443,24.409,95.6119,77.3842,95.3846,82.7597,63.2688,62.6405,46.3812,77.8696,15.0448,99.3449,105.5468,221.805,134.7379,93.0672,77.6495,73.7445,70.5596,53.1692,105.2212,103.1842,110.4794,97.9462,97.282,8.5773,114.2877,67.0338,61.4133,110.4358,78.9025,100.9986,89.5148,217.3235,607.4849,124.5818,141.2799,78.1924,90.8479,91.4681,192.3462,85.4157,81.3085,79.1871,95.7711
1995-10,72.5336,81.2967,90.9707,75.2845,61.7957,17.8094,123.6625,108.5839,97.1705,104.7831,92.5983,667.1192,89.6904,162.7889,73.2951,54.7188,51.8737,25.0101,96.3037,76.2108,95.32,82.934,63.4041,62.728,46.478,77.3713,15.2109,99.0697,105.557,217.8988,136.3631,92.6645,78.0012,73.6525,70.5066,53.132,105.2449,103.709,108.1828,97.5227,98.5006,8.7738,114.9789,65.3286,58.5977,110.6721,79.4452,100.91,89.3335,212.3749,596.2975,126.7975,139.9426,76.1886,91.2922,91.6942,190.1789,84.2974,81.394,79.9389,91.5996
1995-11,72.717,81.5064,91.2763,75.3447,61.5446,18.4814,123.2434,109.0151,97.5896,104.3731,92.5957,658.4291,88.9996,161.5274,76.6489,54.9308,51.6439,25.1836,96.7421,74.8195,95.4153,83.2558,63.56,62.8979,46.8692,77.2375,15.4263,99.7858,104.8219,218.8897,132.5646,93.0656,78.1123,73.7163,70.5872,53.3899,103.4836,103.9953,111.3125,98.0709,98.7234,8.8968,115.8651,64.9149,57.8339,110.1128,80.0164,100.5406,89.283,212.2788,589.0205,122.5894,141.3429,76.6395,91.1656,91.848,189.2777,85.1638,82.421,79.7272,100.7184
1995-12,72.9638,81.7681,91.5569,75.8055,62.386,18.0448,124.3228,108.9441,97.777,104.5028,92.5298,655.0977,90.1002,160.7733,77.0462,55.3444,51.9574,25.4847,97.2407,74.7055,95.7856,83.1703,63.7897,63.0941,47.2592,77.688,15.8167,99.128,104.21,214.4499,132.3488,91.6073,78.5075,73.9583,70.8701,53.8401,107.142,103.473,109.0859,97.786,99.9155,9.0978,115.9704,66.1037,57.6966,110.3291,79.637,100.3653,89.1166,211.8848,586.0493,123.4064,141.5873,77.1096,90.7276,91.3485,187.1237,84.9429,83.0571,80.2654,102.0295
1996-01,72.5712,80.9819,90.5096,73.8091,59.9914,18.1798,119.2647,108.1927,97.2052,103.3979,91.1404,635.1634,90.8205,159.7915,78.341,54.7627,50.1748,25.7757,95.5603,73.9649,94.5791,82.9127,63.7824,63.1053,47.4194,76.1138,16.1804,98.6577,103.6387,212.2431,131.4655,91.9558,78.4053,73.4825,70.421,53.5638,102.25,104.8839,108.5264,98.2995,98.3928,9.3176,115.0325,63.2747,57.1716,108.7472,78.8345,99.5663,87.8078,204.8354,569.1675,121.9649,140.3987,77.2875,91.0113,91.5871,185.5544,83.6422,83.8235,81.3311,100.8065
1996-02,73.6207,82.2798,91.8919,75.7642,62.5769,18.6159,120.7225,109.5842,98.2876,104.2389,92.3605,656.4081,89.0593,161.631,80.3126,56.1172,53.6081,26.4424,96.5569,76.0179,95.5288,83.7328,64.5805,63.9471,48.4395,77.7635,16.7245,99.603,103.54,215.9783,130.5313,91.4717,79.1583,74.5534,71.4703,54.8542,102.8438,105.0954,109.7169,99.3361,99.0731,9.6729,117.0846,66.1121,60.2197,107.5034,80.6241,99.8558,88.8974,209.2241,588.3384,120.4911,140.8523,78.448,89.9971,91.6773,187.0302,84.9371,84.9065,82.2748,102.8512
1996-03,73.5141,82.1118,91.327,73.3771,57.8038,17.8351,122.7905,109.9951,98.6107,104.8558,93.0855,656.0922,89.6493,161.6865,79.605,55.9752,51.3817,26.7452,96.6553,76.1974,96.6886,83.9132,64.5341,63.7823,48.1316,71.9933,16.8582,100.6115,103.9537,216.8989,131.0628,92.1212,79.5555,74.3843,71.2897,54.3775,105.525,106.5259,111.4852,99.3248,98.0629,9.8166,116.6337,58.8556,61.3465,108.4112,81.2409,100.4122,89.3382,214.2272,587.7752,121.3022,140.9459,78.1222,90.5313,92.4031,187.5865,86.0173,84.6667,82.0374,102.6027
1996-04,74.2491,82.9361,92.1293,76.7758,64.2169,18.6281,121.4118,109.8074,98.1472,104.4299,92.6201,655.6569,89.1491,161.5488,78.994,57.3616,58.5336,27.0135,96.5005,76.1571,97.2109,83.8604,65.1754,64.6355,49.0382,79.12,17.0165,100.017,104.3401,217.3858,132.3203,92.0385,79.469,75.2949,72.1857,55.6819,106.5377,107.9414,110.297,98.7564,97.7518,9.949,115.9346,68.039,63.2902,109.1019,81.1328,100.1779,88.9783,210.3389,587.8963,123.1483,139.2238,78.291,90.3939,91.9293,188.6589,86.559,84.1052,81.3066,103.2414
1996-05,74.8142,83.4927,92.3058,77.1445,64.074,19.1402,122.5895,110.6995,98.2272,104.5288,92.1438,658.5113,90.0469,162.3513,79.0093,58.1398,59.6987,27.4742,97.3604,76.1573,98.2688,84.7631,65.744,65.2737,49.6066,79.576,17.2713,101.0892,105.0418,221.0326,132.3219,93.1335,79.8589,75.9049,72.78,56.2616,106.9019,108.9321,111.2207,99.6805,98.3819,10.158,116.0841,68.0125,64.3595,110.8166,81.8598,100.7076,88.4949,213.5289,590.1225,123.0747,140.7529,78.0258,91.5613,93.3888,189.694,86.2283,84.9838,82.4854,101.9645
1996-06,75.3726,84.1371,92.9633,78.755,65.3264,20.0078,127.2181,111.7239,98.4163,104.9816,92.9796,662.0962,90.0289,160.8334,78.2664,58.993,61.3297,28.1166,97.7658,75.4878,99.8103,84.9909,66.2127,65.8476,50.24,81.3306,17.5143,101.7909,105.2127,220.8353,131.7422,93.649,80.0002,76.6109,73.5011,57.0045,108.1368,110.5002,113.3887,100.3673,99.4992,10.3809,117.3321,69.0732,64.607,111.2597,81.9937,101.2577,89.0229,218.2604,593.4565,123.2366,140.2776,78.5939,92.0093,94.0856,189.1737,87.5704,83.8546,81.7139,98.2489
1996-07,75.3738,84.1629,92.4702,79.008,66.583,20.2748,123.7563,111.3459,97.5716,104.7643,92.3565,652.8871,91.3311,160.7994,75.1604,59.7394,62.8247,28.8672,97.6393,76.1993,99.4418,85.0966,66.1887,66.1396,50.4747,81.5274,17.7793,101.3729,105.6258,219.3932,132.8039,94.5896,78.7749,76.9416,73.8345,57.39,106.4564,112.5235,111.5667,99.9167,97.8458,10.6587,117.3897,70.4145,65.8207,112.0748,81.6146,101.411,88.5804,212.2387,585.9875,124.0863,140.954,78.1562,93.2481,94.4319,189.1609,87.1578,80.9673,78.9986,94.1419
1996-08,75.7557,84.3263,92.1636,78.0978,64.0136,20.6959,125.4612,112.1794,97.5595,104.5022,91.6037,666.9758,90.4679,162.9189,76.0371,60.0271,60.8864,29.547,98.1908,76.0906,100.2417,85.8946,66.7847,66.7836,51.191,81.3293,18.2371,102.5,105.805,219.6812,132.2371,95.1042,79.2903,77.2858,74.1465,57.7891,109.0729,110.6533,113.4376,101.1007,99.666,10.9385,118.2983,68.0267,65.6923,112.1841,82.205,101.4641,87.8961,214.4727,598.4954,123.0994,141.8112,79.6083,92.9971,95.6324,190.9377,87.2811,82.0066,80.0,95.4444
1996-09,76.2302,85.0203,93.1142,78.9538,65.2365,20.5558,125.9785,112.8346,98.5408,105.7988,93.5158,665.9789,91.1131,162.7509,75.9325,60.6971,62.1823,30.0447,98.5212,75.8168,100.5472,86.2385,67.0373,67.1947,51.6356,81.0783,18.5766,102.9834,105.967,218.9093,131.1515,95.4487,78.9906,77.8827,74.764,58.3237,108.5094,111.5182,114.4509,101.6046,99.894,11.1669,118.0873,68.5752,66.2112,114.2294,82.7693,102.1791,89.5178,215.5472,597.3753,123.0535,141.0456,79.7761,93.3726,96.4005,190.1314,87.4681,81.6637,79.3047,97.6992
1996-10,76.2157,84.8284,92.6055,77.2428,62.4989,20.4903,125.4644,112.1315,98.6243,105.6632,92.093,669.3064,93.3083,164.1123,76.7943,60.5642,60.3177,30.6751,97.7416,75.7748,100.7092,86.5361,67.1987,67.335,51.6891,78.3863,18.931,102.9573,106.3834,220.8624,131.4629,96.6118,79.2495,77.8018,74.651,58.1401,107.9414,111.5496,113.9794,101.5301,98.8124,11.4776,117.1333,64.866,66.8922,114.2759,82.4031,102.245,88.3053,215.8754,599.8973,122.7682,140.6102,80.9469,94.7103,96.3486,191.7263,87.0717,82.51,80.0897,98.9853
1996-11,76.8973,85.7371,93.7026,78.3289,64.1586,20.3111,125.7708,112.8339,99.709,106.3694,93.2281,671.4379,92.7609,165.9596,79.2469,61.4784,62.521,31.0897,98.5437,75.3118,101.4438,87.2369,67.6494,67.8949,52.2699,80.114,19.2289,103.1687,106.7034,221.9839,132.7807,96.1754,79.3712,78.4903,75.3157,58.8211,108.8048,111.3399,113.4364,101.9065,99.5907,11.6553,117.8806,67.306,67.164,115.7342,82.9053,102.7682,89.4582,218.3236,601.7156,124.0754,142.4061,80.6995,94.4057,96.1603,193.2188,86.7573,83.9941,81.2081,103.1177
1996-12,77.3772,86.2073,93.9032,79.4646,65.5664,20.209,129.0526,112.7802,99.4484,106.3049,92.8623,669.3706,92.7984,168.4586,78.2882,62.568,64.4485,31.7872,99.4636,75.1519,100.9735,87.7237,68.1357,68.6987,52.8594,81.8783,19.4586,103.7438,108.0679,223.896,133.5436,98.3051,78.7708,79.157,75.9375,59.4907,105.8903,110.6,114.1108,102.47,101.3175,11.8976,118.0524,68.8503,67.7891,115.6599,83.2623,103.1825,89.2643,220.7676,600.3063,124.662,141.7056,80.4167,95.5169,97.0548,195.7543,86.9347,83.0502,80.5757,99.9251
1997-01,77.5135,86.2337,93.6728,78.9486,66.1517,20.5379,123.041,111.7231,99.3633,106.4085,92.8811,663.6279,93.2095,169.8036,77.538,62.9193,65.0348,31.9063,100.0084,74.1779,100.027,88.3167,68.3806,68.9046,53.1106,82.0028,19.8363,102.9487,108.0444,224.6728,131.9348,98.7724,79.1952,79.2643,76.0186,59.6424,105.8327,110.4927,111.8096,102.0682,101.5115,12.0131,118.0048,69.7711,67.9373,116.3376,82.6124,103.0826,89.3085,217.8357,595.5113,122.7497,143.0116,80.1726,95.9012,96.753,197.1222,86.6102,83.7945,81.6443,98.3193
1997-02,78.4255,87.1134,94.2117,80.2949,67.187,22.6772,125.0962,112.467,99.494,106.5976,93.1078,661.3957,92.9119,172.1213,77.4672,63.9531,66.3594,32.7437,100.8002,74.6933,102.0195,89.2389,69.3191,70.1575,54.3183,83.4257,20.3968,104.9729,109.1284,224.7967,134.2615,99.5981,79.1455,80.3582,77.0573,60.7489,107.9096,112.859,114.7061,102.933,102.1548,12.48,119.183,70.6981,68.6442,118.6826,83.0754,103.813,89.6038,220.2748,593.1401,125.6462,143.5654,81.2068,96.206,98.4359,200.3632,88.2462,82.841,80.6673,97.5494
1997-03,78.9197,87.8047,94.8864,81.3423,68.2479,22.7481,128.2744,112.7885,99.9733,107.9667,94.7808,665.6496,94.1637,171.6082,74.8563,64.8936,67.6922,33.5262,101.4069,74.4603,102.9298,89.3532,69.6136,70.7272,54.9082,84.3398,20.8201,105.1004,109.4698,225.9121,133.5685,100.1745,78.4799,81.1285,77.8413,61.417,109.1767,113.0323,113.1895,103.5559,102.6308,12.819,120.3647,71.7562,69.2913,120.2379,82.7248,104.7489,91.1571,224.5877,597.592,124.8354,144.3116,81.2013,96.8759,99.3109,200.0254,88.4687,81.0402,79.4647,91.4897
1997-04,78.9848,87.6289,93.9254,79.2842,64.4271,24.203,127.4986,112.563,99.5795,106.6936,92.5078,664.64,94.3447,172.894,77.5047,65.452,65.9512,34.4993,102.1601,74.6595,102.7139,89.7815,69.9195,71.088,55.2677,82.4597,21.3017,105.4728,109.7329,225.9887,133.2974,100.8902,78.6337,81.0611,77.7352,61.5445,108.6486,111.6954,114.9548,103.9194,103.6288,13.1846,120.3552,67.6757,70.8567,121.7768,82.4837,104.1154,89.2056,222.7204,596.1608,125.2689,143.2857,81.8066,97.137,99.027,201.9153,87.6967,82.9144,80.773,97.383
1997-05,79.4296,88.2526,94.6491,80.1454,65.4863,25.3123,128.4472,112.4167,100.2231,107.1248,92.6999,663.443,95.2918,174.108,78.8962,66.1915,67.1513,35.3514,102.0555,74.4393,103.2195,90.2224,70.1828,71.5612,55.8657,82.5171,21.816,105.7013,109.6292,226.6415,133.4008,100.3592,78.1756,81.6434,78.3054,62.1969,109.1193,112.4623,115.3643,104.2402,103.0093,13.5902,121.0714,68.8054,70.7261,122.7148,82.5553,104.4127,89.4504,223.9699,595.5309,125.3294,143.6206,83.4824,97.3198,99.075,202.7858,88.7912,81.793,78.2559,106.1588
1997-06,79.7971,88.5433,94.566,81.7081,67.8982,26.0064,129.6034,112.1285,99.3147,106.864,92.0572,660.5933,95.3122,176.5009,75.722,67.2557,68.5883,36.2561,102.7751,74.0984,103.0515,90.4635,70.6261,72.0307,56.5057,84.2987,22.1664,105.9215,109.3614,227.7384,131.3705,99.7183,78.5975,82.1621,78.787,62.9899,110.1093,112.051,116.0373,104.0425,103.6185,13.9296,121.4463,71.1718,70.7596,123.4791,82.8654,104.1115,89.0002,226.6,593.0775,123.9081,142.8414,83.0816,97.1221,99.5291,204.8549,88.2544,81.4128,78.8569,98.8343
1997-07,80.4666,89.2348,95.4515,81.741,66.8982,28.7336,130.1432,112.7361,100.6162,108.3262,94.0779,648.9466,96.0328,179.7636,76.4937,67.6642,67.9755,37.196,102.494,74.6307,103.1103,91.2108,71.2709,72.6799,56.9572,85.0421,22.4046,106.3812,110.5352,231.2289,132.7578,101.3029,79.336,82.7886,79.3651,63.3919,110.0287,112.5899,116.5318,104.8743,102.1273,14.2927,121.5141,70.5644,71.7723,124.1974,83.5896,105.005,90.7628,226.6422,581.978,125.3217,143.3385,81.2575,98.2036,100.0268,207.5254,88.2537,83.1526,81.033,97.4764
1997-08,81.2825,90.1352,96.2989,83.5102,69.2114,30.5319,130.7238,113.2264,100.9872,108.8756,94.2388,657.458,97.1306,179.6161,76.2439,69.1664,69.8318,37.7143,105.2072,74.9303,103.8843,91.4226,71.9986,73.5795,57.9789,86.0522,23.1055,107.156,110.771,228.132,133.1123,101.3937,79.5672,83.8104,80.3864,64.5725,110.0196,113.1618,116.754,105.1726,106.2617,14.7053,121.8323,72.5983,72.3903,124.6243,84.4049,105.523,91.006,226.8351,590.1123,125.8363,142.825,82.0828,98.6632,101.4042,208.0538,88.2761,82.7891,80.8954,95.5128
1997-09,82.0327,90.8526,97.037,84.1552,69.9563,31.3928,131.1329,113.4433,101.7606,109.8742,94.9111,659.4301,98.823,181.0615,76.2359,69.7434,71.1387,38.4052,104.896,74.7281,104.3329,92.4786,72.7801,74.4463,58.7448,86.2495,23.7156,107.6626,111.7663,232.4396,134.2904,102.5156,80.174,84.5745,81.1045,65.2566,109.7977,113.9222,118.6828,105.9696,105.4945,15.108,121.7309,73.2852,73.0203,126.062,84.7219,106.2154,91.5744,229.0544,592.2005,126.7764,143.8902,82.1413,99.8242,100.8223,210.6685,88.9236,83.7397,82.0147,95.2522
1997-10,82.7656,92.0484,98.5646,85.2551,70.7861,32.9097,133.1257,114.2678,103.4754,111.0341,96.5972,654.9865,98.9163,183.2645,79.9847,70.7344,72.4276,38.997,106.1365,75.061,104.9691,93.5139,73.0382,75.0496,59.5458,87.4069,24.211,108.3023,111.5273,231.1466,133.6827,102.2819,79.2105,85.3521,81.8382,66.1551,110.0013,113.7815,120.2151,106.4416,106.8994,15.449,123.0255,74.4765,74.0506,127.4341,85.7838,106.4785,93.1126,227.0974,588.5143,125.7879,143.9777,82.3466,99.3706,101.0758,213.1761,88.0985,85.2472,83.4725,97.0867
